id_aluno,id_professor,aulas_bimestre,nota_p1_b1,nota_p2_b1,ativs_entregues_b1,ativs_total_b1,faltas_b1,nota_p1_b2,nota_p2_b2,ativs_entregues_b2,ativs_total_b2,faltas_b2,nota_p1_b3,nota_p2_b3,ativs_entregues_b3,ativs_total_b3,faltas_b3,nota_p1_b4,nota_p2_b4,ativs_entregues_b4,ativs_total_b4,faltas_b4
20240212,P008,60,6.2,4.2,9,10,2,6.4,8.4,9,10,2,8.8,4.6,8,10,5,8.3,8.1,8,10,2
20240213,P008,60,3.3,4.7,6,10,13,4.8,6.2,3,10,13,4.2,6.4,7,10,8,9.1,5.7,7,10,9
20240214,P008,60,3.2,9.3,5,10,6,8.0,8.7,5,10,7,6.0,3.9,8,10,6,8.3,0.3,9,10,11
20240215,P008,60,3.6,10,9,10,0,4.3,10,8,10,3,5.7,9.9,10,10,1,8.3,8.8,10,10,4
20240216,P008,60,2.6,5.9,10,10,3,10,1.9,10,10,0,5.1,10,9,10,5,7.4,10,8,10,4
20240217,P008,60,4.8,3.5,4,10,18,8.8,9.0,4,10,20,1.3,0.9,7,10,17,6.8,8.2,2,10,18
20240218,P008,60,2.2,5.8,5,10,10,8.7,7.5,7,10,9,5.5,9.0,5,10,7,2.1,5.7,8,10,12
20240219,P008,60,7.6,9.8,6,10,8,5.0,9.6,6,10,12,9.4,3.9,5,10,3,9.5,8.2,5,10,4
20240220,P008,60,3.4,3.4,2,10,13,6.4,7.6,5,10,8,9.3,3.1,5,10,12,8.6,7.7,2,10,20
20240221,P008,60,8.8,7.3,5,10,6,7.8,3.7,5,10,9,5.5,5.8,7,10,9,6.9,6.8,7,10,5
20240222,P008,60,4.3,6.0,5,10,4,9.8,9.6,7,10,7,8.9,8.4,8,10,12,7.6,8.4,7,10,7
20240223,P008,60,8.5,6.0,6,10,13,5.1,8.6,7,10,16,7.0,7.6,7,10,14,7.5,4.1,6,10,15
20240224,P008,60,8.1,7.1,8,10,3,9.1,6.8,8,10,3,8.1,4.3,8,10,2,7.2,8.3,10,10,0
20240225,P008,60,5.6,3.9,7,10,14,7.3,7.4,7,10,8,4.2,5.4,2,10,12,5.3,7.4,2,10,19
20240226,P008,60,6.9,5.6,9,10,12,9.3,7.3,6,10,9,6.9,6.5,7,10,7,5.7,7.9,6,10,9
20240227,P008,60,7.0,4.9,9,10,4,10,8.3,10,10,4,9.7,7.5,8,10,3,10,10,9,10,5
20240228,P008,60,0.7,5.1,5,10,20,5.4,4.2,4,10,20,2.4,2.7,4,10,14,5.2,7.6,5,10,9
20240229,P008,60,5.9,2.3,7,10,8,4.7,6.6,5,10,13,7.4,5.0,2,10,8,4.1,7.4,3,10,10
20240230,P008,60,4.1,7.2,4,10,20,6.0,1.0,6,10,17,3.4,3.9,2,10,11,8.1,8.2,6,10,13
20240231,P008,60,9.7,0.6,9,10,6,8.5,3.7,8,10,9,8.3,5.4,6,10,7,7.4,6.8,6,10,7
20240232,P008,60,5.5,7.5,7,10,11,3.5,8.5,8,10,10,8.4,3.9,5,10,6,5.7,9.3,6,10,6
20240233,P008,60,7.3,9.7,9,10,7,5.9,6.1,8,10,10,7.5,6.3,7,10,12,9.1,4.1,8,10,9
20240234,P008,60,6.6,8.4,9,10,0,8.1,9.7,9,10,3,5.2,4.8,8,10,0,1.1,5.4,8,10,0
20240235,P008,60,7.5,7.9,8,10,5,6.1,4.2,7,10,6,5.2,5.4,5,10,4,0.3,5.6,8,10,9
20240236,P008,60,8.6,3.9,7,10,9,6.6,3.9,5,10,8,7.8,8.2,3,10,15,4.3,8.0,2,10,8
20240237,P008,60,9.6,5.2,9,10,11,9.9,4.5,5,10,7,9.4,5.8,9,10,7,5.8,4.3,7,10,4
20240238,P008,60,5.7,7.0,8,10,0,10,4.2,10,10,0,10,10,9,10,1,7.4,9.8,9,10,3
20240239,P008,60,6.7,6.0,8,10,8,3.9,0.8,7,10,5,5.5,4.2,9,10,7,5.2,8.0,5,10,7
20240240,P008,60,3.5,1.9,5,10,9,3.9,0,4,10,13,8.0,2.6,2,10,13,5.0,2.4,4,10,17
20240241,P008,60,7.4,7.3,2,10,8,4.3,4.7,5,10,10,6.0,8.6,7,10,14,6.6,5.8,7,10,14
20240242,P008,60,5.0,5.2,6,10,7,6.2,4.9,8,10,12,6.5,7.6,8,10,4,7.6,1.5,5,10,3
20240243,P008,60,9.3,9.7,5,10,11,1.3,5.5,7,10,11,9.4,6.1,8,10,9,5.1,5.3,9,10,4
20240244,P008,60,6.0,6.8,7,10,8,6.6,5.0,6,10,15,5.0,7.6,7,10,16,6.2,6.9,7,10,12
20240245,P008,60,9.4,8.1,5,10,11,4.3,4.5,5,10,5,5.8,8.7,5,10,11,4.0,8.6,6,10,9
20240246,P008,60,6.4,3.7,4,10,17,8.2,4.5,7,10,14,6.2,5.2,3,10,19,5.5,2.8,3,10,15
20240247,P008,60,7.3,3.4,5,10,8,6.0,5.9,6,10,18,4.1,8.0,2,10,9,8.8,4.8,7,10,11
20240248,P008,60,6.6,0,4,10,20,7.2,0.1,2,10,15,5.2,6.2,4,10,12,5.4,3.6,2,10,11
20240249,P008,60,2.8,5.9,8,10,2,10,10,10,10,0,7.9,10,8,10,4,6.4,6.8,9,10,0
20240250,P008,60,6.4,5.9,8,10,2,5.0,6.3,10,10,3,9.2,2.5,10,10,5,5.0,6.6,8,10,2
20240251,P008,60,10,2.3,9,10,5,4.6,10.0,9,10,3,8.7,9.2,8,10,3,7.4,7.0,10,10,1
20240252,P008,60,10,5.2,8,10,0,7.3,6.2,10,10,0,6.8,9.4,9,10,3,8.9,10.0,9,10,4
20240253,P008,60,6.5,6.5,7,10,12,9.9,5.5,9,10,4,6.1,5.8,6,10,6,9.8,3.0,6,10,5
20240254,P008,60,7.2,8.4,9,10,1,3.0,8.5,8,10,2,9.1,6.8,10,10,3,4.3,4.7,8,10,3
20240255,P008,60,0.6,9.2,9,10,3,9.0,3.4,9,10,3,5.2,8.2,7,10,5,5.1,7.7,8,10,11
20240256,P008,60,2.8,9.5,9,10,1,8.1,9.4,10,10,4,6.4,9.8,8,10,4,10,8.5,10,10,4
20240257,P008,60,8.1,7.7,10,10,1,7.4,8.4,8,10,0,9.2,7.8,10,10,2,7.3,10,10,10,2
20240258,P008,60,8.0,7.2,8,10,5,6.4,6.8,9,10,5,8.9,5.9,10,10,5,6.8,7.6,10,10,3
20240259,P008,60,10,9.3,10,10,5,6.3,9.9,10,10,4,5.1,7.1,9,10,0,8.9,5.5,8,10,2
20240260,P008,60,6.3,4.4,9,10,4,6.7,7.5,10,10,2,10,1.1,8,10,3,5.5,7.1,9,10,1
20240261,P008,60,6.7,5.1,3,10,17,5.9,4.3,2,10,12,4.4,5.5,7,10,15,8.5,5.4,3,10,10
20240262,P008,60,7.1,4.5,6,10,18,6.8,5.2,4,10,14,5.6,3.6,7,10,9,5.8,2.4,5,10,18
20240263,P008,60,8.7,7.8,10,10,0,8.6,7.7,10,10,0,4.6,9.0,10,10,2,5.9,6.9,10,10,5
20240264,P008,60,7.4,5.9,3,10,13,6.3,6.7,3,10,18,3.0,2.3,5,10,20,6.2,5.9,2,10,20
20240265,P008,60,6.1,6.6,5,10,8,4.0,5.1,7,10,17,5.1,5.4,4,10,8,8.5,9.1,2,10,14
20240266,P008,60,7.6,7.9,10,10,4,7.1,9.2,8,10,5,5.1,10,10,10,4,10,8.0,10,10,2
20240267,P008,60,10,10,9,10,2,8.2,7.6,10,10,2,7.0,10,8,10,5,7.5,7.0,10,10,3
20240268,P008,60,8.3,10,8,10,2,8.2,7.4,10,10,0,9.1,6.4,8,10,1,6.4,5.0,9,10,4
20240269,P008,60,3.7,7.1,4,10,18,4.8,3.3,4,10,11,6.5,5.4,4,10,11,4.3,3.7,5,10,8
20240270,P008,60,5.8,5.0,6,10,15,7.8,4.7,7,10,19,6.0,3.6,7,10,12,4.1,4.6,6,10,16
20240271,P008,60,8.3,6.0,5,10,8,6.2,9.7,6,10,9,5.4,5.4,6,10,7,3.7,4.9,9,10,10
20240272,P008,60,6.0,6.2,8,10,6,8.0,5.7,9,10,6,7.9,7.8,9,10,4,5.6,4.4,9,10,12
20240273,P008,60,9.9,6.4,6,10,12,5.8,4.2,8,10,4,7.7,6.4,6,10,8,5.6,9.5,5,10,10
20240274,P008,60,5.4,9.1,9,10,10,9.2,7.4,8,10,7,5.8,4.7,8,10,4,6.3,4.6,5,10,3
20240275,P008,60,7.0,9.4,9,10,5,3.8,4.3,8,10,5,10,5.6,9,10,3,10,9.2,10,10,1
20240276,P008,60,8.6,6.9,7,10,16,6.8,3.3,3,10,20,4.4,7.2,4,10,9,8.0,6.9,6,10,19
20240277,P008,60,6.9,8.9,6,10,9,8.3,7.0,6,10,12,7.9,8.7,6,10,10,7.8,6.3,7,10,3
20240278,P008,60,9.2,4.8,6,10,3,4.1,7.0,7,10,10,7.5,7.7,5,10,9,8.6,8.4,5,10,3
20240279,P008,60,2.9,3.5,7,10,14,5.0,6.8,5,10,20,4.8,2.3,2,10,12,7.2,4.3,3,10,19
20240280,P008,60,5.8,10,9,10,5,10,9.5,8,10,3,10.0,7.3,8,10,4,10,5.9,10,10,0
20240281,P008,60,4.4,2.3,5,10,9,6.6,7.3,2,10,9,5.8,7.5,2,10,11,7.6,4.2,6,10,8
20240282,P008,60,8.7,9.1,6,10,11,2.0,6.0,8,10,10,8.1,9.2,8,10,6,5.8,5.8,6,10,9
20240283,P008,60,6.0,9.2,9,10,3,7.1,6.0,9,10,8,9.0,7.4,8,10,6,5.3,7.1,8,10,8
20240284,P008,60,8.9,6.1,6,10,11,9.8,6.9,6,10,4,5.8,6.1,6,10,5,7.7,8.3,9,10,10
20240285,P008,60,7.4,8.3,8,10,5,7.1,1.3,10,10,3,7.5,4.3,10,10,0,9.3,10,10,10,5
20240286,P008,60,7.3,6.2,5,10,16,8.4,5.3,4,10,12,8.5,8.1,5,10,20,7.8,5.5,6,10,8
20240287,P008,60,5.2,8.4,6,10,12,7.2,7.9,2,10,12,0,1.7,5,10,9,4.9,5.4,5,10,18
20240288,P008,60,7.2,6.9,9,10,8,9.2,6.2,5,10,3,2.6,7.5,9,10,7,9.0,6.5,5,10,10
20240289,P008,60,8.7,4.0,9,10,6,7.7,5.4,7,10,7,5.4,6.3,5,10,4,6.7,6.2,7,10,4
20240290,P008,60,3.3,6.2,3,10,10,4.3,7.2,4,10,10,4.2,5.0,3,10,19,7.7,4.8,6,10,10
20240291,P008,60,4.2,2.5,10,10,2,8.1,6.8,10,10,3,7.0,5.7,8,10,4,10,2.4,10,10,2
20240292,P008,60,6.8,4.4,5,10,10,2.5,6.2,2,10,8,2.2,3.4,4,10,11,7.8,8.5,5,10,20
20240293,P008,60,5.8,5.0,6,10,17,3.5,1.6,3,10,16,5.5,6.5,3,10,20,8.9,5.5,7,10,11
20240294,P008,60,7.5,5.2,8,10,8,3.3,2.9,7,10,6,8.7,8.6,9,10,5,8.5,4.0,5,10,10
20240295,P008,60,9.4,9.4,6,10,12,7.5,4.9,6,10,11,5.3,3.8,9,10,12,9.4,5.4,7,10,11
20240296,P008,60,6.5,3.3,6,10,14,6.1,8.3,5,10,17,6.1,4.2,2,10,18,7.9,8.9,6,10,8
20240297,P008,60,9.7,5.7,9,10,5,3.5,6.6,10,10,5,7.6,7.9,8,10,1,8.0,9.7,8,10,4
20240298,P008,60,2.9,7.3,7,10,12,5.5,8.1,6,10,14,6.2,2.7,6,10,20,6.7,5.0,2,10,11
20240299,P008,60,9.9,8.2,8,10,5,4.4,6.7,8,10,5,10,6.7,10,10,2,7.6,7.5,8,10,3
20240300,P008,60,4.1,2.7,2,10,8,5.6,2.2,3,10,10,2.8,3.6,7,10,17,9.4,2.8,4,10,20
20240301,P008,60,6.7,5.8,8,10,10,4.0,2.2,5,10,8,8.1,7.9,7,10,6,6.9,5.2,6,10,9
20240302,P008,60,5.1,6.7,8,10,7,9.5,2.7,7,10,4,3.4,4.2,6,10,10,4.7,8.9,7,10,5
20240303,P008,60,4.1,6.8,3,10,13,3.6,6.0,5,10,13,4.4,2.4,6,10,8,5.3,6.8,6,10,14
20240304,P008,60,4.3,3.6,9,10,5,10,9.4,9,10,5,8.5,7.0,8,10,1,2.1,7.3,10,10,3
20240305,P008,60,10,7.7,10,10,5,10,10,8,10,3,10,9.4,8,10,2,9.5,7.2,9,10,5
20240306,P008,60,1.9,1.0,2,10,9,6.8,6.2,4,10,9,4.3,8.7,5,10,17,8.2,2.7,2,10,16
20240307,P008,60,9.7,10,9,10,2,10,9.1,8,10,5,3.0,2.4,10,10,5,5.1,8.6,9,10,0
20240308,P008,60,7.3,1.3,10,10,1,8.1,8.6,10,10,0,7.4,6.4,10,10,3,2.9,6.0,8,10,1
20240309,P008,60,6.5,5.7,3,10,16,6.3,7.1,5,10,8,4.6,6.1,4,10,16,4.8,0,7,10,9
20240310,P008,60,8.2,7.6,5,10,13,9.0,6.8,4,10,16,7.3,2.8,4,10,18,2.3,8.4,6,10,13
20240311,P008,60,8.2,9.9,10,10,1,10,9.6,9,10,0,8.1,8.8,9,10,4,3.1,8.5,8,10,5
20240312,P008,60,8.5,6.7,9,10,4,6.2,9.3,7,10,7,9.3,8.2,7,10,4,5.9,5.4,6,10,7
20240313,P008,60,9.3,8.8,9,10,4,8.8,4.8,9,10,1,10,2.6,8,10,5,6.4,8.0,10,10,0
20240314,P008,60,5.5,7.7,9,10,4,7.3,5.7,10,10,5,4.0,8.7,10,10,3,6.5,8.5,10,10,0
20240315,P008,60,2.0,5.0,6,10,19,2.2,3.6,2,10,10,4.2,5.6,2,10,12,6.0,9.0,2,10,11
20240316,P008,60,8.0,5.4,6,10,9,6.5,2.6,9,10,11,6.1,0.9,8,10,8,7.0,3.7,5,10,9
20240317,P008,60,9.9,7.5,9,10,4,7.1,9.1,8,10,7,7.4,5.3,8,10,4,6.4,2.8,8,10,11
20240318,P008,60,9.9,5.1,9,10,1,10,7.9,8,10,2,8.2,10,10,10,0,4.8,6.9,9,10,5
20240319,P008,60,4.8,9.5,6,10,5,8.6,7.2,7,10,4,5.4,7.7,9,10,11,6.9,3.8,8,10,4
20240320,P008,60,7.3,5.5,8,10,0,6.5,10,10,10,2,5.6,8.5,8,10,0,7.4,7.3,10,10,5
20240321,P008,60,8.6,8.0,10,10,3,10,6.4,10,10,3,5.8,10,10,10,2,8.1,5.2,8,10,1
20240322,P008,60,6.7,6.2,2,10,8,5.5,7.3,2,10,15,9.2,4.1,6,10,12,5.1,4.3,5,10,16
20240323,P008,60,4.4,7.7,5,10,19,8.1,8.5,6,10,14,7.4,5.3,6,10,17,4.2,8.2,7,10,15
20240324,P008,60,5.7,8.7,5,10,15,7.7,3.8,3,10,16,4.7,7.9,4,10,12,4.7,3.6,3,10,12
20240325,P008,60,6.5,8.5,10,10,3,5.1,10,10,10,0,1.4,8.2,10,10,1,10,1.7,10,10,3
20240326,P008,60,3.6,7.1,2,10,14,7.2,7.8,3,10,16,6.6,2.6,4,10,15,6.0,8.2,4,10,13
20240327,P008,60,5.8,8.1,8,10,3,8.5,7.8,7,10,8,6.0,8.9,5,10,7,3.8,8.5,5,10,9
20240328,P008,60,9.7,3.7,8,10,4,5.0,7.6,8,10,8,8.4,3.2,6,10,6,8.8,8.7,7,10,10
20240329,P008,60,7.7,5.0,6,10,11,7.0,5.7,9,10,6,6.6,6.4,9,10,9,6.5,6.6,9,10,4
20240330,P008,60,6.1,5.6,6,10,3,5.4,5.9,5,10,8,4.5,4.1,8,10,6,8.7,4.5,6,10,12
20240331,P008,60,7.8,6.2,3,10,20,5.6,5.6,5,10,8,2.7,8.1,2,10,11,4.4,5.2,2,10,19
20240332,P008,60,6.9,3.2,8,10,9,6.9,9.6,6,10,12,8.4,4.7,8,10,9,5.2,5.6,9,10,10
20240333,P008,60,5.9,6.3,7,10,16,7.0,8.2,6,10,14,5.2,8.2,6,10,20,5.6,7.7,5,10,20
20240334,P008,60,6.8,9.3,6,10,11,5.1,8.2,5,10,12,8.6,5.6,5,10,10,5.7,6.5,9,10,10
20240335,P008,60,3.7,6.3,8,10,11,5.1,5.2,6,10,12,8.9,5.0,9,10,10,4.1,9.2,9,10,9
20240336,P008,60,6.1,8.6,5,10,15,1.1,4.0,6,10,11,7.7,5.5,7,10,15,7.9,7.1,5,10,20
20240337,P008,60,7.2,9.4,8,10,3,9.1,7.1,8,10,1,8.8,7.4,9,10,4,6.7,9.4,9,10,1
20240338,P008,60,10,9.7,8,10,1,8.3,2.2,10,10,1,9.3,9.7,10,10,5,3.5,6.9,10,10,3
20240339,P008,60,5.1,9.6,6,10,6,4.8,3.6,5,10,7,9.6,6.4,8,10,5,5.8,8.3,8,10,5
20240340,P008,60,10.0,8.7,6,10,6,5.7,9.6,5,10,5,3.5,7.9,5,10,9,6.7,7.4,7,10,12
20240341,P008,60,5.7,7.3,8,10,3,9.1,6.8,10,10,2,10,6.4,10,10,1,7.8,6.5,10,10,0
20240342,P008,60,7.1,6.6,3,10,18,8.2,5.9,7,10,18,8.0,6.8,2,10,18,5.7,3.0,7,10,12
20240343,P008,60,5.1,7.5,8,10,3,8.2,6.5,7,10,3,8.1,9.7,7,10,3,7.6,6.4,6,10,4
20240344,P008,60,9.4,8.5,10,10,2,6.8,4.1,9,10,4,6.3,9.9,10,10,1,2.5,8.4,8,10,5
20240345,P008,60,7.5,10,10,10,2,4.2,3.6,8,10,1,8.1,6.0,9,10,5,9.5,8.8,9,10,4
20240346,P008,60,8.5,6.4,9,10,6,6.2,5.1,7,10,12,4.1,6.5,8,10,11,5.4,9.9,9,10,3
20240347,P008,60,4.7,6.2,6,10,11,2.6,8.1,9,10,8,9.7,6.5,8,10,3,7.7,6.3,8,10,9
20240348,P008,60,6.4,5.0,9,10,4,8.3,9.2,10,10,2,10,8.2,8,10,2,9.1,10,10,10,1
20240349,P008,60,5.1,8.0,10,10,1,5.2,10,8,10,0,4.5,8.3,10,10,0,7.5,6.8,9,10,3
20240350,P008,60,5.1,2.1,7,10,6,3.7,7.0,9,10,3,6.9,9.8,5,10,6,7.2,6.3,6,10,11
20240351,P008,60,8.5,9.9,9,10,5,10,7.4,8,10,2,9.0,5.4,9,10,2,8.4,6.5,9,10,0
20240352,P008,60,8.0,6.1,6,10,12,3.2,3.1,9,10,5,2.0,6.6,5,10,11,8.3,6.5,7,10,9
20240353,P008,60,9.4,6.3,7,10,10,5.0,6.5,8,10,9,9.3,8.5,8,10,7,10.0,7.0,9,10,12
20240354,P008,60,7.3,7.9,4,10,14,3.2,4.9,2,10,11,5.3,4.1,5,10,10,8.8,4.7,5,10,17
20240355,P008,60,6.4,5.5,7,10,10,4.8,6.7,5,10,10,8.3,8.2,4,10,19,8.4,7.6,7,10,16
20240356,P008,60,7.2,8.0,7,10,7,7.5,5.6,8,10,10,3.2,6.4,5,10,11,1.6,5.0,8,10,10
20240357,P008,60,8.5,2.7,5,10,18,2.0,7.9,4,10,14,5.1,4.8,4,10,17,4.6,3.1,5,10,13
20240358,P008,60,6.2,8.4,6,10,10,8.1,4.3,5,10,9,5.3,7.5,5,10,10,4.4,1.8,8,10,3
20240359,P008,60,6.6,8.2,7,10,18,5.9,2.9,6,10,19,5.3,5.7,7,10,18,6.7,7.1,7,10,20
20240360,P008,60,7.8,6.6,4,10,9,7.2,5.6,6,10,17,3.5,6.6,3,10,17,4.2,5.4,7,10,17
20240361,P009,60,8.0,5.0,5,10,14,4.5,5.4,5,10,12,5.5,5.0,2,10,15,8.3,3.5,7,10,16
20240362,P009,60,7.7,5.3,8,10,5,5.4,4.8,9,10,8,4.3,9.6,8,10,10,9.2,2.4,8,10,12
20240363,P009,60,6.3,8.1,4,10,10,4.9,4.8,2,10,10,3.9,2.6,4,10,12,5.4,8.2,5,10,20
20240364,P009,60,6.9,2.2,8,10,2,6.8,4.9,8,10,1,6.9,6.2,8,10,2,7.8,8.6,9,10,1
20240365,P009,60,5.1,6.4,2,10,9,7.4,3.0,6,10,11,7.3,2.0,4,10,11,4.4,9.1,2,10,15
20240366,P009,60,7.1,5.1,10,10,1,2.8,9.0,8,10,2,10,5.9,10,10,4,5.4,2.3,9,10,3
20240367,P009,60,5.3,7.9,7,10,7,3.8,5.9,9,10,5,0.5,7.8,6,10,9,9.0,0.0,9,10,12
20240368,P009,60,10,8.7,9,10,0,10,6.1,8,10,5,9.6,7.8,8,10,3,5.8,5.2,8,10,1
20240369,P009,60,6.9,6.7,2,10,19,8.7,1.6,7,10,15,3.5,7.1,7,10,10,6.6,6.0,3,10,14
20240370,P009,60,8.3,6.3,9,10,7,6.2,3.3,6,10,6,6.7,5.9,9,10,5,7.5,8.3,5,10,12
20240371,P009,60,3.1,6.0,7,10,8,7.1,3.1,7,10,20,8.8,4.8,7,10,10,0.2,6.8,4,10,12
20240372,P009,60,7.6,3.9,6,10,10,5.8,5.7,6,10,8,7.9,7.8,2,10,16,8.9,1.9,4,10,8
20240373,P009,60,1.7,6.7,8,10,8,5.3,9.1,7,10,8,9.4,2.1,8,10,7,8.5,1.0,5,10,11
20240374,P009,60,7.8,6.9,9,10,2,8.1,9.8,9,10,5,10,6.7,10,10,3,6.1,6.9,10,10,0
20240375,P009,60,5.3,5.1,5,10,12,9.7,2.1,6,10,9,5.9,8.3,5,10,11,8.8,4.4,6,10,5
20240376,P009,60,8.8,10,10,10,3,9.4,10,10,10,2,6.7,7.5,8,10,2,8.9,8.0,9,10,5
20240377,P009,60,9.5,5.1,7,10,5,5.8,6.7,7,10,6,6.0,3.5,7,10,11,5.0,8.4,7,10,7
20240378,P009,60,8.7,9.4,8,10,5,10,9.4,10,10,2,8.7,6.0,8,10,1,10,7.5,10,10,3
20240379,P009,60,7.9,8.8,9,10,1,4.6,7.8,9,10,1,4.3,8.9,8,10,4,10,7.5,10,10,5
20240380,P009,60,6.5,8.1,8,10,10,6.9,6.3,7,10,11,4.6,5.6,8,10,4,8.5,7.1,6,10,8
20240381,P009,60,3.8,6.4,7,10,10,4.8,9.5,7,10,7,8.1,9.4,7,10,12,6.7,3.3,5,10,11
20240382,P009,60,6.5,10,10,10,2,10,9.3,8,10,5,7.8,7.9,9,10,2,4.4,6.2,9,10,1
20240383,P009,60,8.8,7.0,8,10,1,4.5,9.6,8,10,3,9.5,7.4,9,10,5,3.4,10,9,10,5
20240384,P009,60,3.8,4.6,5,10,10,7.7,4.4,7,10,4,8.9,5.7,8,10,4,3.4,6.0,7,10,3
20240385,P009,60,6.5,4.5,3,10,19,5.8,2.5,4,10,19,8.2,0.6,6,10,11,0.2,7.9,3,10,18
20240386,P009,60,5.3,9.3,8,10,5,6.6,6.6,8,10,4,9.6,9.9,10,10,4,4.1,9.3,10,10,1
20240387,P009,60,9.0,5.5,9,10,0,8.1,5.7,10,10,3,8.8,7.7,10,10,0,7.5,7.4,8,10,5
20240388,P009,60,4.3,6.2,8,10,4,10,10,9,10,1,9.0,5.6,8,10,5,9.6,4.4,10,10,1
20240389,P009,60,10.0,3.0,7,10,5,9.3,4.5,6,10,5,5.0,5.3,5,10,3,0.6,6.9,9,10,5
20240390,P009,60,4.3,6.3,9,10,10,4.9,6.5,7,10,12,9.1,10.0,9,10,5,6.5,5.8,8,10,10
20240391,P009,60,10,10,8,10,2,7.9,1.1,9,10,0,8.3,6.7,9,10,5,7.9,4.5,9,10,1
20240392,P009,60,4.6,9.1,8,10,3,7.5,8.0,8,10,3,8.7,10,8,10,5,5.6,7.5,9,10,0
20240393,P009,60,10.0,10,10,10,5,5.0,4.3,9,10,1,9.1,9.1,10,10,4,7.6,7.8,10,10,4
20240394,P009,60,9.3,5.9,8,10,5,6.9,8.0,10,10,5,1.5,3.0,10,10,2,7.4,9.9,10,10,1
20240395,P009,60,3.0,1.3,9,10,4,6.6,5.6,7,10,10,6.3,6.5,7,10,4,6.5,9.4,5,10,8
20240396,P009,60,8.1,7.3,6,10,3,5.3,8.6,5,10,7,8.5,4.5,7,10,8,7.4,5.1,8,10,9
20240397,P009,60,9.5,8.9,5,10,7,8.1,5.1,8,10,6,7.3,6.5,6,10,6,1.0,9.7,8,10,5
20240398,P009,60,5.4,9.7,8,10,6,3.3,7.5,5,10,4,7.7,7.8,5,10,6,8.8,6.5,6,10,4
20240399,P009,60,7.4,8.5,8,10,3,7.0,8.5,8,10,1,7.5,2.8,8,10,5,4.9,8.5,10,10,4
20240400,P009,60,4.3,6.1,9,10,2,9.3,9.3,10,10,1,6.2,6.9,8,10,4,3.5,7.4,8,10,3
20240401,P009,60,6.9,4.6,5,10,8,5.7,5.9,5,10,8,5.0,6.9,5,10,8,5.5,6.9,8,10,8
20240402,P009,60,6.1,4.6,8,10,2,5.8,10,10,10,1,5.9,6.3,8,10,3,9.3,7.7,9,10,1
20240403,P009,60,4.4,6.0,6,10,4,3.9,5.1,7,10,7,8.5,5.0,8,10,11,7.1,8.3,7,10,5
20240404,P009,60,4.1,0.9,6,10,18,8.0,6.9,2,10,12,0.5,5.8,7,10,15,3.3,3.7,5,10,16
20240405,P009,60,4.4,8.0,4,10,13,6.7,4.3,5,10,10,6.0,5.3,6,10,12,2.5,5.8,7,10,10
20240406,P009,60,2.5,0.2,7,10,11,4.9,2.6,2,10,12,5.4,5.8,7,10,11,7.9,4.2,5,10,20
20240407,P009,60,7.8,3.2,9,10,5,7.7,3.3,5,10,9,9.6,10.0,5,10,9,9.9,0.8,9,10,6
20240408,P009,60,9.2,10.0,8,10,3,9.1,10,8,10,2,6.9,9.2,8,10,2,5.6,3.6,8,10,4
20240409,P009,60,8.7,3.4,9,10,2,10,6.0,8,10,0,7.0,6.8,10,10,4,10,3.8,10,10,2
20240410,P009,60,5.4,3.6,5,10,15,5.4,8.0,4,10,13,1.4,6.1,3,10,18,5.8,6.3,6,10,10
20240411,P009,60,7.5,7.1,9,10,6,3.8,5.9,8,10,8,5.7,6.6,7,10,4,6.3,9.5,9,10,6
20240412,P009,60,5.5,2.6,3,10,8,4.1,0,6,10,8,2.6,8.7,2,10,17,6.4,7.5,5,10,14
20240413,P009,60,3.7,6.3,9,10,4,9.3,10,10,10,1,4.8,8.4,10,10,2,10,4.5,9,10,5
20240414,P009,60,5.2,7.7,6,10,14,4.7,6.3,7,10,11,7.5,5.8,3,10,10,5.3,5.8,7,10,19
20240415,P009,60,7.4,8.9,6,10,8,4.9,7.0,2,10,11,4.9,5.7,3,10,17,7.4,6.4,2,10,18
20240416,P009,60,8.8,4.5,8,10,9,5.0,6.2,5,10,3,2.8,5.6,8,10,12,5.3,6.5,7,10,9
20240417,P009,60,7.4,7.5,7,10,3,8.3,0.7,9,10,12,6.1,9.7,8,10,9,7.0,3.5,9,10,12
20240418,P009,60,1.8,5.7,6,10,6,8.4,5.2,5,10,6,5.9,9.0,5,10,12,8.4,8.0,5,10,3
20240419,P009,60,6.5,8.8,7,10,6,7.1,7.3,7,10,7,5.2,6.6,9,10,11,4.3,8.4,7,10,5
20240420,P009,60,8.9,6.4,8,10,5,9.5,6.7,8,10,0,8.8,9.1,10,10,3,4.9,9.8,9,10,1
20240421,P009,60,3.7,8.7,6,10,6,7.9,8.3,6,10,11,9.3,5.6,5,10,8,5.3,5.7,8,10,10
20240422,P009,60,7.7,10,10,10,0,6.3,7.8,10,10,3,6.5,9.1,9,10,1,7.3,10,8,10,0
20240423,P009,60,10,4.7,8,10,5,9.0,9.1,9,10,3,4.3,9.0,9,10,2,8.6,6.6,8,10,4
20240424,P009,60,5.7,6.3,6,10,5,8.7,5.1,7,10,7,5.8,6.4,9,10,6,8.5,9.0,8,10,11
20240425,P009,60,8.2,7.1,9,10,6,6.8,4.7,5,10,10,9.4,7.5,6,10,7,2.5,8.3,9,10,6
20240426,P009,60,6.7,7.1,7,10,12,8.1,2.1,9,10,11,6.4,8.4,9,10,11,2.1,6.8,6,10,7
